3,30.24,118.52,3,29.81,125.48,5,178,8.29,27.19,1,1,4,1
2,24.81,135.75,3,29.81,125.48,6,150,7.17,22.65,1,1,8,0
3,29.81,125.48,2,24.81,135.75,5,199,8.42,25.1,1,1,9,0
3,29.81,125.48,2,24.81,135.75,5,255,8.18,24.12,1,1,14,0
2,24.81,135.75,3,29.81,125.48,5,178,8.29,27.19,1,1,9,0
2,24.81,135.75,3,29.81,125.48,0,87,7.93,26.55,1,2,9,1
3,29.81,125.48,4,38.44,136.18,6,150,7.17,22.65,1,2,10,0
4,38.44,136.18,3,29.81,125.48,5,199,8.42,25.1,1,2,7,0
4,38.44,136.18,3,29.81,125.48,6,150,7.17,22.65,1,2,7,0
4,38.44,136.18,3,29.81,125.48,5,255,8.18,24.12,1,2,15,0
3,27.7,146.1,1,30.25,137.21,0,98,8.39,27.05,1,0,8,0
1,30.25,137.21,3,27.7,146.1,5,218,7.52,24.67,1,0,7,0
1,30.25,137.21,3,27.7,146.1,1,342,5.95,19.83,1,0,6,0
3,27.7,146.1,1,30.25,137.21,5,218,7.52,24.67,1,0,7,1
1,33.59,139.25,1,30.25,137.21,1,342,5.95,19.83,1,0,11,0
1,33.59,139.25,1,30.25,137.21,6,121,8.38,25.12,1,0,12,0
1,30.25,137.21,1,33.59,139.25,6,102,7.41,19.67,1,1,12,0
1,33.59,139.25,1,30.25,137.21,6,121,8.38,25.12,1,1,7,0
1,30.25,137.21,1,33.59,139.25,6,102,7.41,19.67,1,1,4,1
1,33.59,139.25,1,36.44,143.74,0,96,7.68,28.78,1,1,15,0
1,33.59,139.25,1,36.44,143.74,6,102,7.41,19.67,1,1,4,1
1,33.59,139.25,4,27.17,132.19,0,98,8.39,27.05,1,1,7,0
1,33.59,139.25,4,27.17,132.19,1,342,5.95,19.83,1,1,7,0
1,33.59,139.25,4,27.17,132.19,5,218,7.52,24.67,1,1,7,0
1,33.59,139.25,4,27.17,132.19,1,342,5.95,19.83,1,1,9,0
1,33.59,139.25,4,27.17,132.19,6,102,7.41,19.67,1,2,5,0
1,33.59,139.25,4,27.17,132.19,5,218,7.52,24.67,1,2,11,0
1,33.59,139.25,4,27.17,132.19,0,98,8.39,27.05,1,2,11,0
1,33.59,139.25,4,27.17,132.19,6,121,8.38,25.12,1,2,16,0
4,27.17,132.19,1,33.59,139.25,0,98,8.39,27.05,1,2,13,1
4,28.96,120.58,3,32.94,144.1,6,143,7.46,32.16,0,0,7,0
4,28.96,120.58,3,32.94,144.1,6,123,7.83,25,0,0,13,0
4,28.96,120.58,3,32.94,144.1,0,91,7.69,24.87,0,0,15,0
4,28.96,120.58,3,32.94,144.1,3,6,8.73,49.5,0,0,9,0
4,28.96,120.58,3,32.94,144.1,6,123,7.83,25,0,0,7,0
4,28.96,120.58,3,32.94,144.1,3,6,8.73,49.5,0,0,16,0
3,32.94,144.1,4,28.96,120.58,6,105,8.12,28.18,0,1,23,0
3,32.94,144.1,4,28.96,120.58,0,73,7.68,31.23,0,1,7,0
3,32.94,144.1,4,28.96,120.58,3,6,8.73,49.5,0,1,6,0
4,28.96,120.58,3,32.94,144.1,0,73,7.68,31.23,0,1,7,0
4,28.96,120.58,3,32.94,144.1,0,91,7.69,24.87,0,1,14,0
3,32.94,144.1,4,28.96,120.58,0,73,7.68,31.23,0,1,10,0
4,28.96,120.58,3,32.94,144.1,6,143,7.46,32.16,0,1,6,0
3,32.94,144.1,4,28.96,120.58,3,6,8.73,49.5,0,1,9,0
3,32.94,144.1,4,28.96,120.58,6,123,7.83,25,0,1,20,0
3,30.24,118.52,2,23.4,130.79,6,109,7.55,23.57,0,0,1,1
3,30.24,118.52,3,29.81,125.48,6,109,8.35,28,0,0,2,0
3,29.81,125.48,3,30.24,118.52,6,109,7.55,23.57,0,0,4,0
3,30.24,118.52,3,29.81,125.48,6,109,8.35,28,0,0,13,0
3,30.24,118.52,3,29.81,125.48,6,109,7.55,23.57,0,0,12,0
3,29.81,125.48,3,30.24,118.52,0,92,7.13,27.56,0,0,3,0
3,29.81,125.48,3,30.24,118.52,3,6,8.62,42.66,0,1,7,1
2,24.81,135.75,3,29.81,125.48,0,92,7.13,27.56,0,1,6,0
3,29.81,125.48,2,24.81,135.75,0,43,8.66,29.55,0,1,3,1
2,24.81,135.75,4,38.44,136.18,3,35,7.37,23.6,0,1,10,0
4,38.44,136.18,2,24.81,135.75,0,43,8.66,29.55,0,1,7,0
4,38.44,136.18,2,24.81,135.75,3,35,7.37,23.6,0,1,4,1
2,24.81,135.75,2,29.95,116.91,3,6,8.62,42.66,0,1,9,0
2,24.81,135.75,2,29.95,116.91,0,92,7.13,27.56,0,1,14,0
2,29.95,116.91,2,24.81,135.75,3,6,8.62,42.66,0,1,10,0
2,24.81,135.75,2,29.95,116.91,0,43,8.66,29.55,0,2,15,0
2,24.81,135.75,2,29.95,116.91,6,109,8.35,28,0,2,5,0
2,24.81,135.75,2,29.95,116.91,0,92,7.13,27.56,0,2,2,1
3,23.28,137.72,2,29.95,116.91,6,109,8.35,28,0,2,14,0
2,29.95,116.91,3,23.28,137.72,6,109,7.55,23.57,0,2,16,1
3,33.23,128.82,2,26.07,127.36,6,132,7.66,26.06,1,0,6,0
2,26.07,127.36,3,33.23,128.82,5,186,8.39,28.96,1,0,11,0
2,26.07,127.36,3,33.23,128.82,6,132,7.66,26.06,1,0,8,1
2,24.27,130.21,3,33.23,128.82,5,186,8.39,28.96,1,0,11,0
2,24.27,130.21,3,33.23,128.82,0,58,8.21,32.62,1,0,10,0
3,33.23,128.82,2,24.27,130.21,5,272,7.08,20.76,1,0,8,1
5,20.27,131.71,3,33.23,128.82,0,58,8.21,32.62,1,1,3,0
5,20.27,131.71,3,33.23,128.82,5,272,7.08,20.76,1,1,3,0
5,20.27,131.71,3,33.23,128.82,3,8,6.95,20,1,1,4,0
3,33.23,128.82,5,20.27,131.71,6,105,7.18,27.45,1,1,7,0
3,33.23,128.82,5,20.27,131.71,3,8,6.95,20,1,1,9,1
5,20.27,131.71,3,25.16,155.55,5,272,7.08,20.76,1,1,3,1
3,25.16,155.55,4,36.15,139.01,3,8,6.95,20,1,1,14,0
4,36.15,139.01,3,25.16,155.55,6,105,7.18,27.45,1,1,11,0
3,25.16,155.55,4,36.15,139.01,0,58,8.21,32.62,1,1,12,0
4,36.15,139.01,3,25.16,155.55,5,272,7.08,20.76,1,2,15,0
4,36.15,139.01,3,25.16,155.55,3,8,6.95,20,1,2,1,0
3,25.16,155.55,4,36.15,139.01,6,132,7.66,26.06,1,2,12,0
4,36.15,139.01,3,25.16,155.55,0,58,8.21,32.62,1,2,6,0
4,29.82,139.61,1,40.3,148.29,6,139,7.49,27.35,1,0,9,0
4,29.82,139.61,1,40.3,148.29,5,182,7.64,22.18,1,0,8,0
4,29.82,139.61,1,40.3,148.29,0,81,7.84,25.32,1,0,6,0
1,40.3,148.29,4,29.82,139.61,5,182,7.64,22.18,1,0,4,1
4,29.82,139.61,2,25.99,125.03,0,89,6.77,29.12,1,0,1,0
4,29.82,139.61,2,25.99,125.03,0,81,7.84,25.32,1,0,9,1
4,29.82,139.61,5,23.77,136.28,0,89,6.77,29.12,1,1,4,0
5,23.77,136.28,4,29.82,139.61,5,228,7.15,21.79,1,1,8,0
4,29.82,139.61,5,23.77,136.28,0,89,6.77,29.12,1,1,2,1
5,23.77,136.28,5,19.04,124.74,6,139,7.49,27.35,1,1,6,0
5,19.04,124.74,5,23.77,136.28,0,89,6.77,29.12,1,1,5,0
5,19.04,124.74,5,23.77,136.28,0,81,7.84,25.32,1,1,7,0
5,23.77,136.28,5,19.04,124.74,5,228,7.15,21.79,1,1,24,0
5,19.04,124.74,5,23.77,136.28,6,121,7.9,26.4,1,1,15,0
5,19.04,124.74,5,23.77,136.28,6,139,7.49,27.35,1,1,6,1
0,27.05,142.41,5,23.77,136.28,6,121,7.9,26.4,1,2,13,0
0,27.05,142.41,5,23.77,136.28,6,139,7.49,27.35,1,2,8,2
0,12.64,96.19,5,16.75,124.49,5,182,7.64,22.18,1,2,2,0
5,16.75,124.49,0,12.64,96.19,0,81,7.84,25.32,1,2,6,0
0,12.64,96.19,5,16.75,124.49,5,182,7.64,22.18,1,2,7,2
5,26.8,131.95,2,23.21,130.17,0,49,7.48,22.06,0,0,8,0
2,23.21,130.17,5,26.8,131.95,6,152,7.45,22.71,0,0,4,0
5,26.8,131.95,2,23.21,130.17,0,49,7.48,22.06,0,0,8,0
2,23.21,130.17,5,26.8,131.95,0,79,6.98,25.75,0,0,11,0
2,23.21,130.17,5,26.8,131.95,6,101,7.94,26.49,0,0,5,1
2,23.21,130.17,2,24.94,131.03,0,49,7.48,22.06,0,0,6,1
2,26.88,124.37,2,23.21,130.17,6,152,7.45,22.71,0,1,10,0
2,23.21,130.17,2,26.88,124.37,0,79,6.98,25.75,0,1,10,1
2,35.69,163.95,2,26.88,124.37,6,152,7.45,22.71,0,1,4,0
2,35.69,163.95,2,26.88,124.37,6,101,7.94,26.49,0,1,9,0
2,35.69,163.95,2,26.88,124.37,0,49,7.48,22.06,0,1,6,1
5,25.44,154.71,2,35.69,163.95,5,215,7.9,27.1,0,1,9,0
5,25.44,154.71,2,35.69,163.95,0,79,6.98,25.75,0,1,12,1
2,35.69,163.95,5,18.05,146.89,5,215,7.9,27.1,0,1,5,0
2,35.69,163.95,5,18.05,146.89,6,152,7.45,22.71,0,1,1,1
2,35.69,163.95,0,13.31,122.59,6,101,7.94,26.49,0,2,8,0
0,13.31,122.59,2,35.69,163.95,5,215,7.9,27.1,0,2,5,1
5,13.86,97.43,2,35.69,163.95,6,101,7.94,26.49,0,2,11,0
5,13.86,97.43,2,35.69,163.95,5,215,7.9,27.1,0,2,2,0
2,35.69,163.95,5,13.86,97.43,0,79,7.3,22.97,0,2,3,2
3,27.7,146.1,1,30.25,137.21,0,65,6.45,23.24,0,0,3,0
3,27.7,146.1,1,30.25,137.21,6,158,7.08,23.5,0,0,10,0
1,30.25,137.21,3,27.7,146.1,0,65,6.45,23.24,0,0,12,0
3,27.7,146.1,1,30.25,137.21,6,162,7.7,22.54,0,0,6,0
3,27.7,146.1,1,30.25,137.21,5,200,6.07,15.65,0,0,3,1
3,27.7,146.1,1,33.59,139.25,6,158,7.08,23.5,0,0,4,1
1,36.44,143.74,1,33.59,139.25,5,200,6.07,15.65,0,1,6,1
1,33.59,139.25,4,27.17,132.19,6,162,7.7,22.54,0,1,8,0
4,27.17,132.19,1,33.59,139.25,5,200,6.07,15.65,0,1,3,1
4,27.17,132.19,1,26.63,127.61,0,65,6.45,23.24,0,1,3,0
4,27.17,132.19,1,26.63,127.61,0,91,8.94,32.36,0,1,8,0
1,26.63,127.61,4,27.17,132.19,5,200,6.07,15.65,0,1,7,0
1,26.63,127.61,4,27.17,132.19,6,107,8.31,30.26,0,1,12,0
4,27.17,132.19,1,26.63,127.61,6,162,7.7,22.54,0,1,9,0
4,27.17,132.19,1,26.63,127.61,0,65,6.45,23.24,0,1,6,0
1,26.63,127.61,4,27.17,132.19,0,91,8.94,32.36,0,2,8,0
4,27.17,132.19,1,26.63,127.61,6,158,7.08,23.5,0,2,3,1
0,12.71,99.44,4,27.17,132.19,6,162,7.7,22.54,0,2,4,2
5,12.26,115.65,0,16.5,86.84,0,91,8.94,32.36,0,2,13,0
5,12.26,115.65,0,16.5,86.84,6,158,7.08,23.5,0,2,4,0
1,35.21,142.4,4,32.02,122.98,0,53,7.26,34.47,1,0,3,0
1,35.21,142.4,4,32.02,122.98,6,143,7.46,32.16,1,0,8,0
4,32.02,122.98,1,35.21,142.4,0,53,7.26,34.47,1,0,21,0
4,32.02,122.98,1,35.21,142.4,6,143,7.46,32.16,1,0,8,1
1,35.21,142.4,3,26.82,125.88,2,0,12,0,1,0,8,0
3,26.82,125.88,1,35.21,142.4,6,123,7.83,25,1,0,11,0
3,26.82,125.88,1,35.21,142.4,3,6,8.73,49.5,1,1,7,0
3,26.82,125.88,1,35.21,142.4,2,0,12,0,1,1,5,0
3,26.82,125.88,1,35.21,142.4,3,6,8.73,49.5,1,1,4,0
1,35.21,142.4,3,26.82,125.88,0,47,8.39,27,1,1,12,0
3,26.82,125.88,1,35.21,142.4,3,6,8.73,49.5,1,1,12,0
1,35.21,142.4,3,26.82,125.88,0,47,8.39,27,1,1,7,0
1,35.21,142.4,3,26.82,125.88,2,0,12,0,1,1,11,0
1,35.21,142.4,3,26.82,125.88,6,123,7.83,25,1,1,6,0
3,26.82,125.88,1,35.21,142.4,3,6,8.73,49.5,1,1,5,0
3,26.82,125.88,1,35.21,142.4,2,0,12,0,1,2,9,0
4,28.96,120.58,3,32.94,144.1,1,353,6.92,18.96,0,0,8,0
3,32.94,144.1,4,28.96,120.58,5,199,8.42,25.1,0,0,9,0
3,32.94,144.1,4,28.96,120.58,6,150,7.17,22.65,0,0,13,0
3,32.94,144.1,4,28.96,120.58,1,353,6.92,18.96,0,0,10,0
4,28.96,120.58,3,32.94,144.1,0,52,6.93,25.46,0,0,4,2
3,28.34,118.89,3,32.94,144.1,5,199,8.42,25.1,0,0,8,0
3,28.34,118.89,3,32.94,144.1,0,52,6.93,25.46,0,1,6,0
3,32.94,144.1,3,28.34,118.89,6,150,7.17,22.65,0,1,2,1
3,28.34,118.89,3,27.64,142.57,5,219,6.72,26.22,0,1,5,0
3,28.34,118.89,3,27.64,142.57,0,52,6.93,25.46,0,1,7,0
3,28.34,118.89,3,27.64,142.57,5,219,6.72,26.22,0,1,3,0
3,28.34,118.89,3,27.64,142.57,0,52,6.93,25.46,0,1,7,1
2,26.6,134.9,3,28.34,118.89,5,219,6.72,26.22,0,1,9,0
2,26.6,134.9,3,28.34,118.89,5,199,8.42,25.1,0,1,9,0
2,26.6,134.9,3,28.34,118.89,5,219,6.72,26.22,0,1,10,0
3,28.34,118.89,2,26.6,134.9,6,150,7.17,22.65,0,2,14,0
2,26.6,134.9,3,28.34,118.89,1,353,6.92,18.96,0,2,5,1
3,28.34,118.89,5,24.33,136.1,6,150,7.17,22.65,0,2,8,0
5,24.33,136.1,3,28.34,118.89,1,353,6.92,18.96,0,2,11,1
3,28.34,118.89,5,14.35,147.04,5,199,8.42,25.1,0,2,21,1
3,22.87,122.43,4,29.79,144.54,0,98,8.39,27.05,1,0,9,0
3,22.87,122.43,4,29.79,144.54,6,121,8.38,25.12,1,0,2,0
4,29.79,144.54,3,22.87,122.43,0,98,8.39,27.05,1,0,9,0
4,29.79,144.54,3,22.87,122.43,6,121,8.38,25.12,1,0,10,0
3,22.87,122.43,4,29.79,144.54,1,342,5.95,19.83,1,0,7,0
3,22.87,122.43,4,29.79,144.54,6,102,7.41,19.67,1,0,4,0
4,29.79,144.54,3,22.87,122.43,1,342,5.95,19.83,1,1,9,0
4,29.79,144.54,3,22.87,122.43,6,102,7.41,19.67,1,1,13,1
4,29.79,144.54,5,27.31,135.63,0,68,7.51,19.86,1,1,1,1
1,32.64,133.52,5,27.31,135.63,1,342,5.95,19.83,1,1,2,1
5,27.31,135.63,5,27.44,148.12,0,68,7.51,19.86,1,1,9,0
5,27.31,135.63,5,27.44,148.12,6,102,7.41,19.67,1,1,14,0
5,27.44,148.12,5,27.31,135.63,0,68,7.51,19.86,1,1,8,1
5,27.31,135.63,1,30.14,150.48,6,102,7.41,19.67,1,1,3,0
5,27.31,135.63,1,30.14,150.48,6,121,8.38,25.12,1,1,7,0
5,27.31,135.63,1,30.14,150.48,1,342,5.95,19.83,1,2,4,0
1,30.14,150.48,5,27.31,135.63,6,121,8.38,25.12,1,2,11,1
5,27.31,135.63,5,26.23,131.86,0,98,8.39,27.05,1,2,18,0
5,27.31,135.63,5,26.23,131.86,0,68,7.51,19.86,1,2,18,1
5,26.23,131.86,5,15.01,130.06,0,98,8.39,27.05,1,2,10,0
4,29.82,139.61,0,27.05,142.41,0,92,7.13,27.56,0,0,2,1
0,27.05,142.41,4,35.36,147.91,6,109,7.55,23.57,0,0,5,0
0,27.05,142.41,4,35.36,147.91,6,109,8.35,28,0,0,11,0
0,27.05,142.41,4,35.36,147.91,6,109,7.55,23.57,0,0,1,1
4,35.36,147.91,5,23.77,136.28,0,64,8.4,29.95,0,0,3,1
4,35.36,147.91,2,25.99,125.03,6,109,7.55,23.57,0,0,1,0
4,35.36,147.91,2,25.99,125.03,0,64,8.4,29.95,0,1,8,0
2,25.99,125.03,4,35.36,147.91,6,109,8.35,28,0,1,3,0
2,25.99,125.03,4,35.36,147.91,3,6,8.62,42.66,0,1,12,0
4,35.36,147.91,2,25.99,125.03,0,43,8.66,29.55,0,1,6,0
2,25.99,125.03,4,35.36,147.91,0,92,7.13,27.56,0,1,6,0
4,35.36,147.91,2,25.99,125.03,0,43,8.66,29.55,0,1,6,0
2,25.99,125.03,4,35.36,147.91,0,92,7.13,27.56,0,1,3,0
2,25.99,125.03,4,35.36,147.91,0,64,8.4,29.95,0,1,2,1
5,19.04,124.74,4,35.36,147.91,0,92,7.13,27.56,0,1,1,0
5,19.04,124.74,4,35.36,147.91,0,64,8.4,29.95,0,2,8,0
5,19.04,124.74,4,35.36,147.91,0,43,8.66,29.55,0,2,15,0
5,19.04,124.74,4,35.36,147.91,6,109,8.35,28,0,2,19,0
5,19.04,124.74,4,35.36,147.91,6,109,7.55,23.57,0,2,18,0
4,35.36,147.91,5,19.04,124.74,6,109,8.35,28,0,2,14,0
2,26.07,127.36,3,33.23,128.82,0,49,7.48,22.06,1,0,6,0
3,33.23,128.82,2,26.07,127.36,0,79,6.98,25.75,1,0,8,0
2,26.07,127.36,3,33.23,128.82,0,49,7.48,22.06,1,0,11,0
2,26.07,127.36,3,33.23,128.82,5,215,7.9,27.1,1,0,17,0
2,26.07,127.36,3,33.23,128.82,0,49,7.48,22.06,1,0,7,0
2,26.07,127.36,3,33.23,128.82,6,101,7.94,26.49,1,0,11,1
3,33.23,128.82,5,20.27,131.71,6,152,7.45,22.71,1,1,5,0
3,33.23,128.82,5,20.27,131.71,0,79,6.98,25.75,1,1,10,0
5,20.27,131.71,3,33.23,128.82,6,152,7.45,22.71,1,1,7,1
3,25.16,155.55,3,33.23,128.82,6,101,7.94,26.49,1,1,11,0
3,33.23,128.82,3,25.16,155.55,6,152,7.45,22.71,1,1,10,0
3,25.16,155.55,3,33.23,128.82,5,215,7.9,27.1,1,1,11,0
3,33.23,128.82,3,25.16,155.55,0,79,7.3,22.97,1,1,7,0
3,25.16,155.55,3,33.23,128.82,0,49,7.48,22.06,1,1,16,0
3,33.23,128.82,3,25.16,155.55,6,152,7.45,22.71,1,1,7,0
5,26.8,131.95,2,23.21,130.17,6,132,7.66,26.06,0,0,0,0
5,26.8,131.95,2,23.21,130.17,3,40,7.51,24.22,0,0,10,1
2,26.88,124.37,2,23.21,130.17,6,132,7.66,26.06,0,0,15,0
2,26.88,124.37,2,23.21,130.17,3,40,7.51,24.22,0,0,9,0
2,26.88,124.37,2,23.21,130.17,0,58,8.21,32.62,0,0,8,0
2,23.21,130.17,2,26.88,124.37,3,40,7.51,24.22,0,0,14,0
2,26.88,124.37,2,23.21,130.17,5,272,7.08,20.76,0,1,3,0
2,23.21,130.17,2,26.88,124.37,6,109,7.29,21.84,0,1,5,0
2,23.21,130.17,2,26.88,124.37,5,272,7.08,20.76,0,1,5,1
2,35.69,163.95,2,26.88,124.37,6,105,7.18,27.45,0,1,5,0
2,35.69,163.95,2,26.88,124.37,6,109,7.29,21.84,0,1,7,0
2,35.69,163.95,2,26.88,124.37,6,105,7.18,27.45,0,1,16,0
2,26.88,124.37,2,35.69,163.95,5,272,7.08,20.76,0,1,4,0
2,35.69,163.95,2,26.88,124.37,0,58,8.21,32.62,0,1,4,0
2,26.88,124.37,2,35.69,163.95,6,109,7.29,21.84,0,1,11,0
2,26.88,124.37,2,35.69,163.95,0,58,8.21,32.62,0,2,6,1
2,26.88,124.37,2,27.79,142.94,5,272,7.08,20.76,0,2,11,0
2,26.88,124.37,2,27.79,142.94,6,132,7.66,26.06,0,2,19,0
2,26.88,124.37,2,27.79,142.94,6,109,7.29,21.84,0,2,22,1
2,27.79,142.94,5,25.44,154.71,0,58,8.21,32.62,0,2,23,0
3,30.24,118.52,2,23.4,130.79,0,89,6.77,29.12,1,0,9,0
3,30.24,118.52,2,23.4,130.79,0,81,7.84,25.32,1,0,6,0
2,23.4,130.79,3,30.24,118.52,6,139,7.49,27.35,1,0,7,1
3,27.45,124.67,2,23.4,130.79,5,182,7.64,22.18,1,0,7,0
3,27.45,124.67,2,23.4,130.79,6,139,7.49,27.35,1,0,7,1
5,23.97,132.56,3,27.45,124.67,5,182,7.64,22.18,1,0,11,1
3,27.45,124.67,2,24.81,135.75,0,89,6.77,29.12,1,1,2,1
2,24.81,135.75,4,38.44,136.18,0,81,7.84,25.32,1,1,3,1
5,22.09,118.08,4,38.44,136.18,0,89,6.77,29.12,1,1,3,0
5,22.09,118.08,4,38.44,136.18,3,32,9.06,36.96,1,1,10,0
4,38.44,136.18,5,22.09,118.08,0,89,6.77,29.12,1,1,8,0
5,22.09,118.08,4,38.44,136.18,5,228,7.15,21.79,1,1,3,1
5,22.09,118.08,0,11.38,142.3,0,81,7.84,25.32,1,1,14,0
5,22.09,118.08,0,11.38,142.3,5,228,7.15,21.79,1,1,6,1
0,11.38,142.3,0,5.17,85,6,139,7.49,27.35,1,1,5,1
0,4.31,68.33,0,5.17,85,5,228,7.15,21.79,1,2,2,1
0,4.31,68.33,0,9.78,110.05,0,81,7.84,25.32,1,2,0,1
4,32.02,122.98,1,35.21,142.4,5,219,6.72,26.22,0,0,2,0
1,35.21,142.4,4,32.02,122.98,1,353,6.92,18.96,0,0,2,0
1,35.21,142.4,4,32.02,122.98,5,219,6.72,26.22,0,0,8,0
4,32.02,122.98,1,35.21,142.4,6,150,7.17,22.65,0,0,4,0
1,35.21,142.4,4,32.02,122.98,1,353,6.92,18.96,0,0,9,0
1,35.21,142.4,4,32.02,122.98,6,150,7.17,22.65,0,0,8,0
1,35.21,142.4,4,32.02,122.98,5,199,8.42,25.1,0,1,15,0
1,35.21,142.4,4,32.02,122.98,0,87,7.93,26.55,0,1,2,0
1,35.21,142.4,4,32.02,122.98,5,199,8.42,25.1,0,1,10,0
